index,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,hour,hourly_demand,date,temperature_2m,precipitation,rain,snowfall,day_of_week,month,is_weekend,lag_demand_1,lag_demand_3,lag_demand_6,lag_demand_2,rolling_mean_3
45026,2023-09-25 19:57:00,2023-09-25 20:27:00,1.0,0.0,242,205,19,5,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,0,9,0,5.0,5.0,5.0,5.0,5.0
46539,2023-09-25 19:58:00,2023-09-25 20:12:00,1.0,0.0,159,119,19,5,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,0,9,0,5.0,5.0,2.0,5.0,5.0
45030,2023-09-25 20:15:00,2023-09-25 21:05:00,1.0,12.9,241,164,20,1,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,0,9,0,5.0,5.0,2.0,5.0,3.6666666666666665
45031,2023-09-25 21:05:00,2023-09-25 21:19:00,1.0,2.7,168,116,21,2,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,0,9,0,1.0,5.0,5.0,5.0,2.6666666666666665
45032,2023-09-25 21:18:00,2023-09-25 21:56:00,1.0,7.4,247,229,21,2,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,0,9,0,2.0,5.0,5.0,1.0,1.6666666666666667
45033,2023-09-25 22:20:00,2023-09-25 22:32:00,1.0,2.8,241,259,22,2,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,0,9,0,2.0,1.0,5.0,2.0,2.0
45034,2023-09-25 22:23:00,2023-09-25 22:37:00,1.0,3.26,159,169,22,2,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,0,9,0,2.0,2.0,5.0,2.0,2.0
46540,2023-09-25 23:18:00,2023-09-25 23:21:00,1.0,0.0,126,126,23,1,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,0,9,0,2.0,2.0,5.0,2.0,1.6666666666666667
45035,2023-09-26 00:30:00,2023-09-26 00:30:00,1.0,0.0,247,247,0,2,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,1.0,2.0,1.0,2.0,1.6666666666666667
45036,2023-09-26 00:35:00,2023-09-26 00:35:00,1.0,0.0,168,168,0,2,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,2.0,2.0,2.0,1.0,1.6666666666666667
46541,2023-09-26 01:05:00,2023-09-26 01:09:00,1.0,0.0,168,168,1,2,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,2.0,1.0,2.0,2.0,2.0
46542,2023-09-26 01:50:00,2023-09-26 02:02:00,1.0,0.0,242,254,1,2,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,2.0,2.0,2.0,2.0,2.0
45038,2023-09-26 03:11:00,2023-09-26 03:19:00,1.0,1.2,169,136,3,2,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,2.0,2.0,2.0,2.0,2.0
45037,2023-09-26 03:11:00,2023-09-26 03:19:00,1.0,1.2,169,136,3,2,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,2.0,2.0,1.0,2.0,2.0
45045,2023-09-26 04:13:00,2023-09-26 04:50:00,1.0,0.6,168,68,4,12,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,2.0,2.0,2.0,2.0,5.333333333333333
45042,2023-09-26 04:14:00,2023-09-26 04:38:00,1.0,0.0,51,83,4,12,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,12.0,2.0,2.0,2.0,8.666666666666666
45039,2023-09-26 04:18:00,2023-09-26 04:51:00,1.0,15.3,119,10,4,12,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,12.0,2.0,2.0,12.0,12.0
45044,2023-09-26 04:20:00,2023-09-26 04:50:00,1.0,14.3,235,130,4,12,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,12.0,12.0,2.0,12.0,12.0
45040,2023-09-26 04:24:00,2023-09-26 05:22:00,1.0,2.4,51,83,4,12,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,12.0,12.0,2.0,12.0,12.0
45047,2023-09-26 04:28:00,2023-09-26 05:31:00,1.0,7.5,248,230,4,12,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,12.0,12.0,2.0,12.0,12.0
45050,2023-09-26 04:28:00,2023-09-26 05:07:00,1.0,23.0,235,55,4,12,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,12.0,12.0,12.0,12.0,12.0
45041,2023-09-26 04:37:00,2023-09-26 05:07:00,1.0,12.7,183,229,4,12,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,12.0,12.0,12.0,12.0,12.0
45043,2023-09-26 04:44:00,2023-09-26 05:27:00,1.0,11.4,254,48,4,12,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,12.0,12.0,12.0,12.0,12.0
45048,2023-09-26 04:53:00,2023-09-26 05:44:00,1.0,9.7,167,137,4,12,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,12.0,12.0,12.0,12.0,12.0
45046,2023-09-26 04:55:00,2023-09-26 05:29:00,1.0,13.1,254,170,4,12,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,12.0,12.0,12.0,12.0,12.0
45049,2023-09-26 04:56:00,2023-09-26 05:29:00,1.0,6.6,182,75,4,12,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,12.0,12.0,12.0,12.0,12.0
45056,2023-09-26 05:10:00,2023-09-26 05:29:00,1.0,9.3,51,168,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,12.0,12.0,12.0,12.0,12.666666666666666
45061,2023-09-26 05:16:00,2023-09-26 05:56:00,1.0,24.0,235,55,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,14.0,12.0,12.0,12.0,13.333333333333334
45055,2023-09-26 05:20:00,2023-09-26 05:52:00,1.0,16.6,51,45,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,14.0,12.0,12.0,14.0,14.0
45063,2023-09-26 05:33:00,2023-09-26 06:36:00,1.0,15.0,51,88,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,14.0,14.0,12.0,14.0,14.0
45060,2023-09-26 05:36:00,2023-09-26 06:33:00,1.0,15.1,259,231,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,14.0,14.0,12.0,14.0,14.0
45051,2023-09-26 05:47:00,2023-09-26 06:22:00,1.0,0.0,51,145,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,14.0,14.0,12.0,14.0,14.0
45053,2023-09-26 05:47:00,2023-09-26 06:07:00,1.0,2.2,213,60,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,14.0,14.0,14.0,14.0,14.0
45064,2023-09-26 05:48:00,2023-09-26 06:36:00,1.0,11.3,126,88,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,14.0,14.0,14.0,14.0,14.0
45057,2023-09-26 05:50:00,2023-09-26 06:07:00,1.0,2.5,78,147,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,14.0,14.0,14.0,14.0,14.0
45054,2023-09-26 05:50:00,2023-09-26 06:30:00,1.0,16.7,259,45,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,14.0,14.0,14.0,14.0,14.0
45052,2023-09-26 05:51:00,2023-09-26 05:51:00,1.0,0.0,168,168,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,14.0,14.0,14.0,14.0,14.0
45058,2023-09-26 05:54:00,2023-09-26 06:13:00,1.0,3.5,185,213,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,14.0,14.0,14.0,14.0,14.0
45059,2023-09-26 05:58:00,2023-09-26 06:13:00,1.0,2.9,241,81,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,14.0,14.0,14.0,14.0,14.0
45062,2023-09-26 05:59:00,2023-09-26 06:45:00,1.0,0.0,182,230,5,14,2023-09-25 14:00:00,15.8435,1.4,1.4,0.0,1,9,0,14.0,14.0,14.0,14.0,14.0
45071,2023-09-26 06:00:00,2023-09-26 06:51:00,1.0,0.4,241,45,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,14.0,14.0,14.0,14.0,16.0
45065,2023-09-26 06:02:00,2023-09-26 06:47:00,1.0,15.3,20,49,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,14.0,14.0,14.0,18.0
45081,2023-09-26 06:05:00,2023-09-26 06:29:00,1.0,11.8,248,197,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,14.0,14.0,20.0,20.0
45082,2023-09-26 06:16:00,2023-09-26 07:14:00,1.0,10.9,185,168,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,14.0,20.0,20.0
45074,2023-09-26 06:17:00,2023-09-26 06:34:00,1.0,2.0,69,20,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,14.0,20.0,20.0
45067,2023-09-26 06:20:00,2023-09-26 06:56:00,1.0,3.6,69,136,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,14.0,20.0,20.0
45068,2023-09-26 06:20:00,2023-09-26 06:49:00,1.0,2.0,247,136,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
45072,2023-09-26 06:21:00,2023-09-26 06:48:00,1.0,9.3,168,45,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
45069,2023-09-26 06:23:00,2023-09-26 07:06:00,1.0,9.1,212,68,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
45070,2023-09-26 06:24:00,2023-09-26 07:11:00,1.0,12.1,159,97,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
45066,2023-09-26 06:27:00,2023-09-26 07:22:00,1.0,9.1,167,45,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
45083,2023-09-26 06:28:00,2023-09-26 07:24:00,1.0,6.1,51,69,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
45073,2023-09-26 06:34:00,2023-09-26 07:30:00,1.0,18.0,51,189,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
45079,2023-09-26 06:37:00,2023-09-26 06:49:00,1.0,1.3,32,20,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
45077,2023-09-26 06:43:00,2023-09-26 08:18:00,1.0,9.7,51,75,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
45075,2023-09-26 06:44:00,2023-09-26 06:53:00,1.0,1.5,248,20,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
46543,2023-09-26 06:45:00,2023-09-26 07:25:00,1.0,0.0,182,142,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
45078,2023-09-26 06:49:00,2023-09-26 08:19:00,1.0,3.7,126,75,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
45080,2023-09-26 06:49:00,2023-09-26 08:04:00,1.0,5.3,208,174,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
45076,2023-09-26 06:59:00,2023-09-26 07:57:00,1.0,4.3,159,241,6,20,2023-09-26 06:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,20.0
45101,2023-09-26 07:00:00,2023-09-26 07:55:00,1.0,15.2,254,45,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,20.0,20.0,20.0,20.0,22.666666666666668
45094,2023-09-26 07:02:00,2023-09-26 07:43:00,1.0,1.9,220,265,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,20.0,20.0,20.0,25.333333333333332
45088,2023-09-26 07:07:00,2023-09-26 07:41:00,1.0,1.0,18,78,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,20.0,20.0,28.0,28.0
45084,2023-09-26 07:08:00,2023-09-26 08:25:00,1.0,7.5,47,137,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,20.0,28.0,28.0
45092,2023-09-26 07:11:00,2023-09-26 07:15:00,5.0,0.45,242,242,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,20.0,28.0,28.0
45085,2023-09-26 07:21:00,2023-09-26 08:25:00,1.0,5.6,168,170,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,20.0,28.0,28.0
45102,2023-09-26 07:22:00,2023-09-26 07:44:00,1.0,2.0,167,169,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45087,2023-09-26 07:22:00,2023-09-26 08:18:00,1.0,0.0,78,33,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45095,2023-09-26 07:25:00,2023-09-26 08:11:00,1.0,4.0,247,75,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45096,2023-09-26 07:26:00,2023-09-26 08:12:00,1.0,3.5,169,242,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
46544,2023-09-26 07:28:00,2023-09-26 07:56:00,1.0,0.0,248,223,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45103,2023-09-26 07:30:00,2023-09-26 07:46:00,1.0,1.2,168,42,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45108,2023-09-26 07:32:00,2023-09-26 07:54:00,1.0,1.6,119,47,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45106,2023-09-26 07:32:00,2023-09-26 08:34:00,1.0,12.0,169,87,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
46546,2023-09-26 07:32:00,2023-09-26 08:39:00,1.0,0.0,183,140,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45105,2023-09-26 07:33:00,2023-09-26 08:30:00,1.0,6.1,81,147,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45086,2023-09-26 07:34:00,2023-09-26 08:25:00,1.0,9.1,126,137,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45093,2023-09-26 07:36:00,2023-09-26 08:16:00,1.0,6.4,259,126,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45091,2023-09-26 07:40:00,2023-09-26 08:20:00,1.0,7.0,78,75,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45104,2023-09-26 07:46:00,2023-09-26 08:02:00,1.0,1.8,159,119,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45097,2023-09-26 07:46:00,2023-09-26 08:03:00,1.0,2.2,78,242,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45107,2023-09-26 07:49:00,2023-09-26 08:58:00,1.0,3.3,247,49,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45090,2023-09-26 07:50:00,2023-09-26 08:29:00,1.0,7.0,47,140,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45089,2023-09-26 07:50:00,2023-09-26 08:21:00,1.0,0.8,78,18,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
46545,2023-09-26 07:55:00,2023-09-26 08:13:00,1.0,0.0,167,42,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45100,2023-09-26 07:57:00,2023-09-26 08:16:00,1.0,0.6,248,212,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45098,2023-09-26 07:58:00,2023-09-26 09:22:00,1.0,0.9,3,265,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45099,2023-09-26 07:59:00,2023-09-26 09:00:00,1.0,10.6,183,130,7,28,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,28.0
45125,2023-09-26 08:04:00,2023-09-26 09:03:00,1.0,9.1,213,137,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,28.0,28.0,28.0,28.0,25.0
46547,2023-09-26 08:07:00,2023-09-26 08:39:00,1.0,3.98,147,74,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,28.0,28.0,28.0,22.0
45118,2023-09-26 08:09:00,2023-09-26 09:15:00,1.0,9.7,168,97,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,28.0,28.0,19.0,19.0
45126,2023-09-26 08:10:00,2023-09-26 08:32:00,1.0,2.6,31,212,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,28.0,19.0,19.0
45123,2023-09-26 08:14:00,2023-09-26 08:25:00,1.0,0.6,220,220,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,28.0,19.0,19.0
45116,2023-09-26 08:17:00,2023-09-26 08:28:00,1.0,1.0,147,147,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,28.0,19.0,19.0
45109,2023-09-26 08:19:00,2023-09-26 08:28:00,1.0,2.25,169,247,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45119,2023-09-26 08:22:00,2023-09-26 09:02:00,1.0,0.0,213,263,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45115,2023-09-26 08:25:00,2023-09-26 09:07:00,1.0,5.0,94,166,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45122,2023-09-26 08:33:00,2023-09-26 08:48:00,1.0,1.4,78,248,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45112,2023-09-26 08:33:00,2023-09-26 09:56:00,1.0,15.8,254,88,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45114,2023-09-26 08:37:00,2023-09-26 08:53:00,1.0,2.62,69,120,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45113,2023-09-26 08:37:00,2023-09-26 08:53:00,1.0,2.62,69,120,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45121,2023-09-26 08:39:00,2023-09-26 09:25:00,1.0,6.2,248,239,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45117,2023-09-26 08:43:00,2023-09-26 10:00:00,1.0,26.4,169,29,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45110,2023-09-26 08:47:00,2023-09-26 09:56:00,1.0,0.0,51,188,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45120,2023-09-26 08:57:00,2023-09-26 09:17:00,1.0,2.2,248,169,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45111,2023-09-26 08:57:00,2023-09-26 09:40:00,1.0,7.7,220,75,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45124,2023-09-26 08:59:00,2023-09-26 10:13:00,1.0,3.4,208,244,8,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45137,2023-09-26 09:04:00,2023-09-26 10:18:00,1.0,3.3,200,236,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,18.0
45135,2023-09-26 09:08:00,2023-09-26 09:36:00,1.0,3.2,254,242,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,19.0,19.0,19.0,17.0
45140,2023-09-26 09:09:00,2023-09-26 10:20:00,1.0,1.2,213,230,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,19.0,19.0,16.0,16.0
45127,2023-09-26 09:14:00,2023-09-26 10:05:00,1.0,0.0,119,4,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,19.0,16.0,16.0
45134,2023-09-26 09:14:00,2023-09-26 09:34:00,1.0,1.9,247,41,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,19.0,16.0,16.0
45133,2023-09-26 09:17:00,2023-09-26 10:10:00,1.0,9.1,169,137,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,19.0,16.0,16.0
45141,2023-09-26 09:19:00,2023-09-26 10:08:00,1.0,10.5,213,142,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,16.0,16.0,16.0
45128,2023-09-26 09:21:00,2023-09-26 09:21:00,1.0,0.0,213,213,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,16.0,16.0,16.0
45132,2023-09-26 09:24:00,2023-09-26 09:56:00,1.0,4.1,69,75,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,16.0,16.0,16.0
46548,2023-09-26 09:25:00,2023-09-26 09:53:00,1.0,4.4,241,3,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,16.0,16.0,16.0
45129,2023-09-26 09:28:00,2023-09-26 10:13:00,2.0,0.0,213,107,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,16.0,16.0,16.0
45138,2023-09-26 09:33:00,2023-09-26 10:01:00,1.0,4.5,78,75,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,16.0,16.0,16.0
45131,2023-09-26 09:33:00,2023-09-26 09:57:00,1.0,5.5,159,242,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,16.0,16.0,16.0
45136,2023-09-26 09:37:00,2023-09-26 10:10:00,1.0,3.4,159,244,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,16.0,16.0,16.0
45139,2023-09-26 09:45:00,2023-09-26 10:20:00,1.0,8.6,20,260,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,16.0,16.0,16.0
45130,2023-09-26 09:54:00,2023-09-26 10:18:00,1.0,1.7,235,244,9,16,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,16.0,16.0,16.0
45145,2023-09-26 10:03:00,2023-09-26 11:03:00,1.0,0.0,169,72,10,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,16.0,16.0,16.0,16.0,17.0
45158,2023-09-26 10:04:00,2023-09-26 11:15:00,1.0,12.6,241,148,10,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,16.0,16.0,16.0,18.0
45149,2023-09-26 10:09:00,2023-09-26 10:38:00,1.0,2.8,168,244,10,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,16.0,16.0,19.0,19.0
45156,2023-09-26 10:11:00,2023-09-26 11:01:00,1.0,14.0,81,246,10,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,16.0,19.0,19.0
45148,2023-09-26 10:15:00,2023-09-26 10:38:00,1.0,6.2,168,242,10,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,16.0,19.0,19.0
45146,2023-09-26 10:15:00,2023-09-26 10:29:00,1.0,2.4,242,51,10,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,16.0,19.0,19.0
45150,2023-09-26 10:20:00,2023-09-26 11:14:00,1.0,5.1,185,167,10,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45157,2023-09-26 10:21:00,2023-09-26 10:58:00,1.0,12.5,47,95,10,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45144,2023-09-26 10:24:00,2023-09-26 11:11:00,1.0,0.0,254,237,10,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45151,2023-09-26 10:30:00,2023-09-26 10:53:00,1.0,3.5,69,3,10,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45159,2023-09-26 10:33:00,2023-09-26 10:45:00,1.0,1.6,81,3,10,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
46549,2023-09-26 10:38:00,2023-09-26 10:55:00,1.0,7.05,159,138,10,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
45153,2023-09-26 10:44:00,2023-09-26 11:12:00,1.0,3.8,147,242,10,19,2023-09-26 07:00:00,15.0435,0.0,0.0,0.0,1,9,0,19.0,19.0,19.0,19.0,19.0
